env, ud, task, x, y, div, rank
50047,12800,5,31,34,1.2905644329,55.6666666667
50047,6585,6,19,46,0.0,0.0
50047,78269,8,39,35,1.81134643325,60.0
50047,94142,9,45,49,2.56488945173,97.3611111111
50047,20983,7,59,17,1.79679163198,49.5555555556
50047,1271,2,15,38,0.0,0.0
50047,59764,9,46,51,2.35341119262,82.6111111111
50047,30023,8,34,29,2.30760131151,80.1111111111
50047,17971,7,28,41,0.0,0.0
50047,5312,6,33,4,0.0,0.0
50047,1149,2,58,25,0.0,0.0
50047,797,4,54,25,0.998845535995,98.9166666667
50047,9609,5,21,21,0.85545081056,79.8888888889
50047,6635,3,19,23,0.0,0.0
50047,1264,1,56,37,0.0,0.0
50063,2200,2,15,17,0.0,0.0
50063,2350,4,22,13,0.0,0.0
50063,3698,6,15,28,0.0,0.0
50063,9090,8,35,41,1.48151018874,49.6944444444
50063,3712,3,24,25,0.0,0.0
50063,1502,1,41,15,0.0,0.0
50063,7347,9,30,17,1.33543127956,46.2777777778
50063,3467,7,22,40,0.0,0.0
50063,2907,5,9,42,0.0,0.0
50013,31526,8,39,33,1.17712456976,15.7777777778
50013,16262,9,36,42,1.77715631436,43.0833333333
50013,6624,6,43,42,0.764114054554,19.9166666667
50013,725,2,9,2,0.0,0.0
50013,1785,1,13,59,0.0,0.0
50013,5178,4,56,41,2.03248768917,94.75
50013,6953,3,28,56,1.18631371386,51.0555555556
50013,6485,5,59,29,1.78193706355,87.2777777778
50013,6495,7,48,28,0.482179190202,3.16666666667
50060,2244,5,0,34,0.0,0.0
50060,1654,4,15,19,1.16399045755,61.1666666667
50060,1017,1,28,51,0.0,0.0
50060,1310,2,26,48,0.0,0.0
50060,2798,7,12,32,1.94681931117,86.6944444444
50060,10941,9,38,27,1.10631371386,18.4722222222
50060,4741,3,21,15,1.81366068969,81.0555555556
50060,3457,6,25,38,1.70952633232,76.5
50060,9539,8,31,22,2.36943203625,79.7222222222
50062,3371,7,55,52,0.0,0.0
50062,11387,8,44,23,1.84229218908,87.5277777778
50062,9560,9,40,40,0.998845535995,74.2222222222
50062,3020,4,57,26,0.242292189082,72.1388888889
50062,4420,5,55,47,0.0,0.0
50062,1678,2,59,25,0.0,0.0
50062,1172,1,30,33,0.0,0.0
50062,3561,6,53,54,0.0,0.0
50062,5461,3,59,53,0.0,0.0
50062,1067,2,19,33,0.0,0.0
50062,919,1,21,37,0.0,0.0
50062,5535,3,37,22,0.0,0.0
50062,28553,9,29,23,2.03248768917,55.4166666667
50062,4100,6,22,49,0.0,0.0
50062,23347,8,27,43,1.4594705708,25.5
50062,6508,7,13,22,0.0,0.0
50062,6229,5,12,42,0.0,0.0
50062,2330,4,22,33,0.0,0.0
50060,1461,4,22,39,0.0,0.0
50060,5146,3,12,24,2.08488945173,88.1111111111
50060,53449,9,32,16,1.89972183241,54.0277777778
50060,1661,5,18,38,0.0,0.0
50060,1179,2,12,30,0.0,0.0
50060,59908,8,31,27,1.42927507071,17.5833333333
50060,5014,7,21,53,1.70952633232,72.25
50060,4679,6,3,27,2.23962753634,93.1111111111
50060,766,1,12,32,0.0,0.0
50065,1966,2,38,27,0.0,0.0
50065,3876,3,40,45,0.0,0.0
50065,2121,4,27,36,0.0,0.0
50065,18974,9,42,40,0.874309554641,3.77777777778
50065,1774,1,39,25,0.0,0.0
50065,1900,6,29,35,0.0,0.0
50065,13962,8,29,37,1.78438145772,44.1944444444
50065,2545,5,24,27,0.0,0.0
50065,2744,7,21,16,0.0,0.0
50065,3485,3,31,53,0.634309554641,55.7222222222
50065,3483,6,36,29,0.721928094887,61.3333333333
50065,3560,5,22,9,0.529360865287,47.6666666667
50065,1610,1,29,24,0.0,0.0
50065,1611,2,29,24,0.0,0.0
50065,3060,4,14,32,0.764114054554,77.25
50065,22001,8,33,32,1.84385618977,39.9444444444
50065,14343,9,40,31,2.67248768917,94.5
50065,5229,7,15,7,1.24399045755,40.3333333333
50048,888,1,33,17,0.0,0.0
50048,11941,8,48,46,2.12943203625,70.3888888889
50048,3298,3,29,13,0.85545081056,83.1111111111
50048,3904,6,24,16,0.634309554641,46.5833333333
50048,2563,2,24,33,0.0,0.0
50048,2733,4,24,21,0.0,0.0
50048,5279,9,30,15,0.764114054554,27.0
50048,3789,7,19,26,0.529360865287,42.9166666667
50048,3833,5,5,22,0.402179190202,30.5277777778
50048,28260,9,9,43,2.36307418943,91.8611111111
50048,1343,2,43,27,0.0,0.0
50048,2737,5,17,28,1.40410745139,97.8333333333
50048,28735,8,22,39,2.77469395165,98.1666666667
50048,1189,4,44,25,0.0,0.0
50048,4161,7,31,27,0.639556365374,20.3333333333
50048,3059,3,41,0,0.0,0.0
50048,2774,6,12,41,0.0,0.0
50048,1436,1,37,24,0.0,0.0
50048,1846,4,13,8,0.795040279385,86.1388888889
50048,20961,8,29,34,1.81366068969,56.9722222222
50048,1765,1,28,16,0.402179190202,88.1111111111
50048,3657,7,31,33,0.954309554641,17.0833333333
50048,3535,3,47,15,2.37151077749,89.1111111111
50048,2685,6,28,6,2.1013152774,88.9722222222
50048,3843,5,42,15,1.83933083224,59.5
50048,2102,2,37,9,0.242292189082,45.4166666667
50048,20911,9,25,37,1.78952633232,59.6388888889
50060,4250,3,4,8,1.73701481125,83.1388888889
50060,3647,5,34,43,0.916118213778,20.0277777778
50060,2870,4,23,24,2.19248768917,95.5833333333
50060,8139,8,40,7,1.8539119513,65.4722222222
50060,6372,9,33,20,1.01543127956,19.9722222222
50060,1124,2,43,56,0.0,0.0
50060,5351,7,14,18,0.874309554641,12.3611111111
50060,3235,6,45,21,0.634309554641,6.27777777778
50060,890,1,50,40,0.0,0.0
50060,48796,9,26,36,0.719556365374,3.33333333333
50060,1100,2,19,21,0.0,0.0
50060,2276,4,4,36,0.529360865287,13.7222222222
50060,3099,5,22,19,1.6194705708,53.6111111111
50060,2952,3,3,6,1.61356815817,49.9444444444
50060,55579,8,36,25,1.17712456976,23.9444444444
50060,2936,6,7,4,0.874309554641,9.80555555556
50060,2877,7,6,6,0.639556365374,5.30555555556
50060,653,1,0,42,0.970950594455,97.3333333333
50062,1189,2,36,42,0.0,0.0
50062,5173,5,56,23,0.0,0.0
50062,89410,9,17,5,2.0979065701,72.8333333333
50062,807,1,51,38,0.0,0.0
50062,5330,7,49,39,0.0,0.0
50062,40979,8,15,15,1.43366245423,32.0833333333
50062,1052,4,50,40,0.0,0.0
50062,6978,6,17,10,0.0,0.0
50062,7179,3,36,42,0.0,0.0
50062,14198,5,7,6,0.0,0.0
50062,7483,6,54,35,0.0,0.0
50062,863,1,42,20,0.0,0.0
50062,7805,3,21,24,0.0,0.0
50062,833,2,35,43,0.634309554641,91.2777777778
50062,15304,7,54,23,0.634309554641,69.6666666667
50062,46472,8,43,6,1.70952633232,59.5277777778
50062,1751,4,17,48,0.0,0.0
50065,6881,6,41,58,1.47889790299,48.5555555556
50065,60964,9,31,32,1.54438145772,12.6666666667
50065,60412,8,30,46,1.92154193334,41.0
50065,9351,3,31,30,1.09543127956,16.1666666667
50065,6495,5,49,26,1.8539119513,82.0
50065,9109,7,34,21,2.31962753634,89.2222222222
50065,1215,1,53,22,0.0,0.0
50065,1491,2,0,33,0.0,0.0
50065,5499,4,52,47,1.15854883189,49.3611111111
50063,504,1,19,31,0.904381457724,97.0
50063,2570,6,34,17,0.0,0.0
50063,1888,7,15,47,0.0,0.0
50063,702,5,20,35,0.0,0.0
50063,2354,3,36,18,0.0,0.0
50063,62091,8,34,30,2.03173743342,75.4722222222
50063,11023,9,25,11,1.97134643325,69.9166666667
50063,419,2,13,23,0.0,0.0
50063,574,4,23,34,0.942683189255,97.3055555556
50062,15762,8,45,19,1.6973206586,84.3333333333
50062,13780,7,54,6,1.24151018874,65.9166666667
50062,1670,4,25,43,0.0,0.0
50062,1068,1,15,48,0.0,0.0
50062,7293,5,52,48,0.634309554641,89.75
50062,4241,6,31,36,0.0,0.0
50062,821,2,20,54,0.942683189255,95.7222222222
50062,16706,9,51,54,1.74296619547,89.3055555556
50062,5673,3,57,13,0.0,0.0
50060,1919,4,16,29,0.874309554641,50.3888888889
50060,2568,6,17,31,1.01543127956,34.25
50060,2821,7,16,24,1.17712456976,36.1666666667
50060,3166,3,28,36,0.764114054554,17.3611111111
50060,4973,8,39,20,1.22523577947,28.7777777778
50060,4314,9,42,39,1.59418595764,63.1111111111
50060,1439,2,17,10,0.0,0.0
50060,2406,5,20,30,0.866313713865,31.8055555556
50060,1222,1,34,59,0.0,0.0
50062,7981,5,51,12,1.6973206586,95.5
50062,8220,3,34,6,0.998845535995,84.0
50062,4984,4,18,9,0.0,0.0
50062,2459,1,22,2,0.0,0.0
50062,11380,7,54,16,1.74296619547,94.3888888889
50062,11470,6,1,51,0.881290899231,49.8611111111
50062,2496,2,50,59,0.0,0.0
50060,828,1,23,1,0.0,0.0
50060,2358,3,36,33,0.0,0.0
50060,4132,6,16,25,1.51418595764,61.6944444444
50060,74359,8,20,24,1.56151018874,36.3055555556
50060,1796,2,24,37,0.0,0.0
50060,5042,7,31,27,1.5394705708,53.4166666667
50060,2208,4,34,27,0.0,0.0
50060,2706,5,30,23,1.54438145772,74.8888888889
50060,81958,9,39,34,1.73134643325,52.2777777778
50065,1545,4,0,24,0.0,0.0
50065,4045,6,33,23,2.16154193334,85.5277777778
50065,3795,3,0,50,0.0,0.0
50065,1631,2,0,23,0.0,0.0
50065,5306,7,51,32,1.89972183241,52.4722222222
50065,54303,9,46,46,1.87173743342,32.8055555556
50065,1417,1,11,36,0.0,0.0
50065,4050,5,38,14,1.46438145772,44.9722222222
50048,5550,7,53,44,0.874309554641,12.2222222222
50048,5266,6,42,30,0.95104566058,8.80555555556
50048,5344,3,51,38,1.64735181444,56.5833333333
50048,3163,4,35,17,1.02111918856,64.1111111111
50048,1854,1,34,0,0.0,0.0
50048,3742,5,41,33,2.35248768917,97.5555555556
50048,2540,2,36,2,0.989587521222,88.3888888889
50048,8286,7,18,51,1.96735181444,60.2777777778
50048,24739,9,35,18,1.33543127956,28.0
50048,1577,1,41,16,0.0,0.0
50048,6336,6,39,29,2.19173743342,85.9444444444
50048,14873,8,31,43,1.22523577947,15.4444444444
50048,4073,4,58,11,2.01997309402,80.1944444444
50048,5925,5,50,9,1.81972183241,63.5555555556
50048,4893,3,9,22,1.90268318926,78.8055555556
50048,2090,2,46,18,0.0,0.0
50065,2628,4,46,12,0.0,0.0
50065,6970,8,40,49,0.866313713865,9.33333333333
50065,4090,5,58,23,1.43666648192,52.0555555556
50065,5449,3,17,19,1.68385618977,67.5555555556
50065,3718,6,50,10,0.0,0.0
50065,10440,9,43,48,0.996118213778,13.2777777778
50065,1554,1,3,5,0.242292189082,97.5555555556
50065,2789,2,14,58,0.0,0.0
50065,4214,7,26,34,1.57972183241,61.8611111111
50062,838,2,14,57,0.402179190202,88.1111111111
50062,2865,3,27,52,0.0,0.0
50062,530,1,9,32,0.242292189082,91.2222222222
50062,4706,5,6,0,0.0,0.0
50062,1020,4,13,24,0.0,0.0
50062,5811,6,49,2,0.95104566058,77.0277777778
50062,54821,8,18,11,1.81712456976,73.8333333333
50062,6290,7,52,1,2.15771746913,99.3888888889
50060,5831,8,2,37,0.996118213778,18.9166666667
50060,1477,7,21,30,0.0,0.0
50060,3974,9,19,26,1.93524191736,96.1111111111
50060,1787,5,23,19,0.0,0.0
50060,1052,4,37,27,0.0,0.0
50060,962,1,36,18,0.0,0.0
50060,996,6,28,18,0.0,0.0
50060,1154,3,34,22,0.0,0.0
50060,648,2,31,17,0.0,0.0
50062,57184,8,45,16,1.86681931117,49.2222222222
50062,3947,5,37,18,0.0,0.0
50062,56300,9,37,49,2.1756468994,64.75
50062,5088,7,46,42,0.0,0.0
50062,1776,4,21,4,0.0,0.0
50062,1620,2,56,34,0.0,0.0
50062,994,1,39,37,0.0,0.0
50062,4195,6,41,7,0.0,0.0
50062,3714,3,39,22,0.0,0.0
50060,1592,4,18,19,0.0,0.0
50060,1867,3,27,25,0.85545081056,97.5555555556
50060,1512,1,12,17,0.0,0.0
50060,17588,9,36,22,2.21366068969,90.2777777778
50060,15497,8,15,12,0.874309554641,11.3888888889
50060,1408,2,14,18,0.0,0.0
50060,1896,6,13,15,0.0,0.0
50060,5565,7,26,4,1.25543127956,37.0833333333
50060,1719,5,14,23,0.0,0.0
50047,1467,1,54,39,0.0,0.0
50047,7743,6,28,23,0.634309554641,46.1111111111
50047,2205,4,59,30,0.0,0.0
50047,11027,3,52,16,1.17712456976,68.3055555556
50047,13144,5,16,18,0.85545081056,27.6388888889
50047,1076,2,52,42,0.0,0.0
50047,5957,7,29,14,0.721928094887,52.2777777778
50047,49019,9,44,34,1.51418595764,42.6111111111
50047,60649,8,54,43,1.95173743342,68.3333333333
50063,3633,5,9,23,1.59418595764,64.3333333333
50063,2569,2,48,43,0.0,0.0
50063,10200,8,19,16,1.39999583875,54.6944444444
50063,9560,9,1,3,2.31997309402,94.9166666667
50063,4094,6,4,26,2.28151018874,90.0
50063,3643,3,9,33,2.4979065701,95.3055555556
50063,1502,1,39,1,0.468995593589,63.6944444444
50063,3915,7,11,39,1.59418595764,63.8055555556
50063,2591,4,53,38,0.0,0.0
50063,2615,4,34,31,0.0,0.0
50063,6838,9,16,19,2.17524191736,89.1944444444
50063,5481,5,10,19,1.17712456976,49.3888888889
50063,2223,1,52,58,0.0,0.0
50063,6837,8,16,19,1.96735181444,81.6111111111
50063,5897,7,20,20,0.874309554641,22.5
50063,4171,6,21,17,0.721928094887,43.4722222222
50063,1429,2,56,17,0.0,0.0
50063,3180,3,19,12,0.998845535995,96.5555555556
50013,4438,7,17,28,0.942683189255,72.7222222222
50013,13180,8,5,29,1.09712456976,11.9722222222
50013,2465,5,31,17,0.0,0.0
50013,12396,9,42,48,1.48151018874,41.9166666667
50013,2194,2,23,8,0.0,0.0
50013,3046,6,22,25,0.0,0.0
50013,1929,4,12,13,0.0,0.0
50013,2610,3,17,23,0.0,0.0
50013,1073,1,26,19,0.0,0.0
50013,2500,2,40,50,0.0,0.0
50013,4499,7,48,13,1.87293503962,86.0833333333
50013,1113,1,30,42,0.0,0.0
50013,3622,3,41,16,0.998845535995,71.6666666667
50013,3244,5,45,29,1.47293503962,96.7222222222
50013,44372,8,11,33,1.62438145772,31.5833333333
50013,1707,4,28,41,0.0,0.0
50013,4106,6,48,32,1.81069933284,94.9722222222
50013,44296,9,57,40,2.18849307036,75.5
50061,4513,6,30,28,1.14523577947,35.8055555556
50061,2361,4,17,43,1.19747762414,91.5555555556
50061,1032,1,48,58,0.0,0.0
50061,3553,5,10,25,0.916118213778,38.3055555556
50061,5041,7,38,36,1.59418595764,56.5833333333
50061,2038,2,30,38,0.242292189082,71.6111111111
50061,3743,3,16,20,1.6973206586,84.8055555556
50061,14878,9,56,8,2.60810207019,89.4444444444
50048,1828,1,6,57,0.0,0.0
50048,41600,9,40,1,2.26386512195,74.6388888889
50048,5414,6,32,53,1.42927507071,53.6666666667
50048,5988,7,40,20,1.63293503962,68.4444444444
50048,6075,3,41,27,1.92154193334,82.0
50048,2455,2,28,10,0.904381457724,77.75
50048,31082,8,27,45,1.4634651896,18.0
50048,5722,5,26,36,1.82631371386,83.1388888889
50048,4287,4,48,33,0.998845535995,44.0277777778
50061,15591,8,31,23,1.57366068969,30.9444444444
50061,7670,6,30,26,0.874309554641,23.6944444444
50061,1729,2,30,0,0.0,0.0
50061,7591,7,14,0,2.25656476213,83.5833333333
50061,695,1,25,8,0.0,0.0
50061,18905,9,25,2,2.23962753634,70.25
50061,3369,4,29,56,0.242292189082,71.1944444444
50061,6994,3,32,29,2.07829757028,86.9722222222
50061,6537,5,22,31,1.10631371386,37.8611111111
50048,2603,3,40,34,0.0,0.0
50048,1170,1,31,35,0.0,0.0
50048,2336,7,18,45,0.0,0.0
50048,2260,5,20,42,0.0,0.0
50048,1945,4,17,31,0.0,0.0
50048,26465,8,28,13,1.16399045755,19.2777777778
50048,1627,2,10,23,0.0,0.0
50048,2562,6,38,33,0.0,0.0
50048,19452,9,11,27,1.77923653617,61.6111111111
50047,1671,2,26,58,0.0,0.0
50047,5106,6,34,10,0.242292189082,83.4444444444
50047,1537,1,55,14,0.0,0.0
50047,9786,5,20,54,0.0,0.0
50047,12287,8,16,57,0.970950594455,85.6388888889
50047,7448,7,31,32,0.795040279385,77.0555555556
50047,3972,4,8,10,0.529360865287,96.0
50047,6671,3,39,25,0.529360865287,79.3333333333
50047,28229,9,56,39,0.874309554641,5.30555555556
50047,4660,4,3,42,0.0,0.0
50047,7664,6,23,4,0.0,0.0
50047,9439,7,1,43,0.468995593589,65.3611111111
50047,96801,8,38,38,2.04735181444,48.7777777778
50047,4088,2,11,39,0.0,0.0
50047,28637,5,3,25,1.84154193334,54.6666666667
50047,1784,1,59,19,0.0,0.0
50047,9910,3,58,45,0.0,0.0
50047,5169,6,24,9,0.942683189255,90.6944444444
50047,2117,2,10,37,0.0,0.0
50047,4868,7,20,14,0.942683189255,92.6388888889
50047,3030,5,32,13,0.0,0.0
50047,937,1,53,41,0.242292189082,92.3888888889
50047,2129,4,55,58,0.0,0.0
50047,27241,8,17,51,1.42696081427,65.0277777778
50047,4787,3,22,14,0.998845535995,98.0
50047,15394,9,5,29,1.7739119513,97.3055555556
50063,3337,4,14,15,0.904381457724,63.8888888889
50063,61749,9,31,15,1.75533621343,40.8333333333
50063,60374,8,25,14,2.03173743342,62.3333333333
50063,4803,5,19,24,1.49366068969,77.2777777778
50063,2639,1,49,51,0.0,0.0
50063,10390,6,26,35,1.65366068969,49.6388888889
50063,10291,3,34,26,0.916118213778,9.05555555556
50063,3341,2,33,11,0.634309554641,36.9166666667
50063,11315,7,41,26,1.40151018874,35.1111111111
50065,5701,5,31,33,0.874309554641,11.9722222222
50065,5532,6,20,26,1.17543127956,33.1666666667
50065,6251,7,19,15,1.39999583875,49.1666666667
50065,4830,3,22,25,1.81134643325,83.75
50065,26271,9,27,30,1.83533621343,57.7777777778
50065,15016,8,27,20,1.59418595764,30.5
50065,1613,2,56,30,0.529360865287,58.0
50065,1087,1,23,21,0.85545081056,86.4722222222
50065,4061,4,17,0,0.566509506553,3.22222222222
50063,2462,7,14,21,1.98504641728,90.7222222222
50063,1011,2,40,39,0.0,0.0
50063,1374,1,55,2,0.0,0.0
50063,2607,5,25,22,0.719556365374,33.8333333333
50063,3264,3,22,15,1.88735181444,86.25
50063,8334,8,39,24,1.01543127956,35.6666666667
50063,2608,6,25,22,0.482179190202,27.5555555556
50063,6639,9,19,22,1.24399045755,47.8611111111
50063,2096,4,25,46,0.721928094887,46.7222222222
50062,1609,1,59,9,0.0,0.0
50062,12154,6,3,24,0.0,0.0
50062,22375,9,43,6,1.37131468865,51.2222222222
50062,3307,4,18,13,0.0,0.0
50062,4015,2,22,24,0.242292189082,58.25
50062,14568,3,53,10,1.59962753634,85.4444444444
50062,15791,5,59,41,0.905587261698,43.4444444444
50062,25186,8,10,6,1.46918253919,60.9722222222
50062,15997,7,56,1,2.01903527434,90.4722222222
50062,2466,4,59,51,0.0,0.0
50062,5271,5,42,19,0.0,0.0
50062,1237,2,33,46,0.0,0.0
50062,5817,3,26,58,0.0,0.0
50062,3889,6,31,50,0.242292189082,78.1666666667
50062,26797,9,22,41,0.529360865287,30.0
50062,4481,7,36,22,0.402179190202,73.8333333333
50062,8388,8,40,9,0.634309554641,40.8611111111
50062,976,1,43,23,0.0,0.0
50065,4382,9,35,27,0.996118213778,34.2222222222
50065,2549,4,5,59,0.0,0.0
50065,1016,1,51,40,0.0,0.0
50065,2044,6,41,36,0.634309554641,92.4722222222
50065,1313,2,27,19,0.0,0.0
50065,4280,5,46,50,1.20980033866,45.1944444444
50065,10590,8,29,33,2.86927507071,93.0833333333
50065,2695,7,34,49,0.242292189082,62.8333333333
50065,2470,3,40,32,0.85545081056,88.3888888889
50060,900,1,1,52,0.0,0.0
50060,2095,5,6,52,0.0,0.0
50060,1877,6,40,19,0.0,0.0
50060,2379,3,39,29,0.0,0.0
50060,859,2,8,50,0.0,0.0
50060,4488,8,34,30,1.78438145772,57.5277777778
50060,1768,4,10,38,0.0,0.0
50060,2159,7,0,40,0.0,0.0
50060,8496,9,16,28,0.916118213778,24.2777777778
50060,13355,8,32,23,1.48151018874,41.6111111111
50060,2621,4,34,44,2.65883007356,99.3333333333
50060,3534,5,22,22,2.00154193334,79.8055555556
50060,1361,1,35,33,0.0,0.0
50060,6329,7,35,34,1.22523577947,22.5833333333
50060,4940,3,23,53,2.83248768917,97.6944444444
50060,5065,6,59,48,0.905587261698,13.1944444444
50060,2625,2,20,27,2.38268318926,96.8611111111
50060,12384,9,32,22,1.57366068969,54.1666666667
50065,1789,4,13,1,0.0,0.0
50065,6892,9,37,47,0.996118213778,32.3888888889
50065,5451,7,42,21,1.31085629839,82.9722222222
50065,6437,8,43,35,1.79085629839,83.8611111111
50065,1298,2,34,34,0.0,0.0
50065,1189,1,40,38,0.0,0.0
50065,3879,3,41,36,0.0,0.0
50065,4161,5,18,40,0.0,0.0
50065,4572,6,28,54,0.0,0.0
50048,8892,8,33,49,1.25543127956,27.0277777778
50048,1878,1,30,47,0.0,0.0
50048,1560,2,59,45,0.0,0.0
50048,31283,9,28,27,1.70438145772,37.4166666667
50048,5977,6,55,3,1.82863457347,63.0
50048,5168,7,36,19,1.25543127956,48.3888888889
50048,5045,5,13,32,2.06268318926,94.5
50048,5185,3,47,6,0.874309554641,22.5833333333
50048,3129,4,35,36,0.0,0.0
50061,6923,6,20,9,1.24151018874,20.2222222222
50061,6999,3,18,22,1.46438145772,32.0833333333
50061,1074,1,8,13,0.0,0.0
50061,525,2,13,20,0.0,0.0
50061,3524,5,10,19,1.6973206586,75.2777777778
50061,5965,7,24,13,1.02111918856,18.0277777778
50061,12623,8,19,4,1.84385618977,56.2222222222
50061,2299,4,25,39,0.904381457724,96.1111111111
50061,15893,9,46,27,1.92154193334,54.3611111111
50061,3174,6,20,33,0.970950594455,94.5833333333
50061,3768,3,36,43,0.634309554641,76.1666666667
50061,2800,4,27,39,0.795040279385,90.5833333333
50061,1256,2,7,49,0.0,0.0
50061,4021,5,15,3,0.0,0.0
50061,3837,7,32,31,0.529360865287,72.75
50061,68981,8,16,19,1.67418595764,42.1111111111
50061,68982,9,16,19,1.70438145772,45.4166666667
50061,1103,1,16,34,0.0,0.0
50061,5006,5,15,12,2.19740581143,97.1944444444
50061,13270,8,15,7,0.529360865287,4.33333333333
50061,753,1,4,45,0.0,0.0
50061,6245,7,33,29,1.73366068969,76.8888888889
50061,4441,6,15,27,1.19747762414,84.1944444444
50061,2954,4,47,32,0.0,0.0
50061,2830,2,49,30,0.0,0.0
50061,18427,9,19,33,1.09543127956,21.6944444444
50061,4876,3,30,31,1.82863457347,87.1944444444
50061,3686,6,31,13,0.764114054554,43.6388888889
50061,1338,1,33,14,0.0,0.0
50061,3610,5,35,14,0.764114054554,45.0833333333
50061,1972,2,21,57,0.0,0.0
50061,3873,8,31,9,1.42927507071,85.7777777778
50061,3308,3,12,2,0.529360865287,32.0
50061,6475,7,20,18,1.14523577947,36.0555555556
50061,2433,4,16,20,0.0,0.0
50061,4136,9,35,25,1.93923653617,98.0277777778
50063,9418,9,30,20,1.93356815817,74.1944444444
50063,48922,8,18,19,1.97972183241,66.9444444444
50063,5467,7,21,19,1.14523577947,41.1111111111
50063,1317,1,1,2,0.0,0.0
50063,3729,3,35,34,1.59170568882,70.2777777778
50063,4651,6,0,22,1.69227186568,60.8333333333
50063,1363,2,39,30,0.0,0.0
50063,2415,4,51,55,0.0,0.0
50063,2768,5,4,20,0.0,0.0
50063,999,1,26,17,0.0,0.0
50063,1274,3,12,14,0.0,0.0
50063,3140,5,30,6,1.42927507071,80.6666666667
50063,924,4,25,16,0.0,0.0
50063,646,2,32,13,0.0,0.0
50063,7175,9,24,12,1.67933083224,74.0
50063,3141,7,30,6,1.5394705708,85.2222222222
50063,7227,8,12,20,1.24399045755,55.7777777778
50063,2234,6,23,25,0.529360865287,99.4444444444
50013,16701,9,26,47,2.09524191736,66.2222222222
50013,5335,6,24,7,1.59418595764,44.6111111111
50013,14489,8,37,39,2.24154193334,73.9166666667
50013,4293,3,40,51,1.75533621343,58.4444444444
50013,2995,4,3,7,2.06631371386,89.25
50013,3911,5,56,15,1.2977968116,28.7777777778
50013,1342,2,25,39,0.989587521222,90.0833333333
50013,1060,1,3,22,0.0,0.0
50013,5949,7,28,4,2.22268318926,78.9166666667
50013,3477,4,39,13,1.24151018874,70.5277777778
50013,6039,7,45,41,1.02111918856,39.8055555556
50013,46323,9,30,39,1.37131468865,29.0277777778
50013,1172,1,40,8,0.0,0.0
50013,4581,3,24,58,0.0,0.0
50013,46156,8,31,39,1.48151018874,27.7222222222
50013,4537,5,58,2,1.85677964945,93.6111111111
50013,2745,2,41,58,0.0,0.0
50013,4653,6,50,8,1.49366068969,68.8888888889
50047,1288,2,45,34,0.0,0.0
50047,7929,7,7,3,0.85545081056,76.5833333333
50047,5297,6,25,17,0.85545081056,87.1944444444
50047,768,1,8,11,0.0,0.0
50047,6850,3,29,12,0.0,0.0
50047,15639,8,40,41,0.402179190202,33.8333333333
50047,2035,4,21,24,0.0,0.0
50047,20913,9,42,20,0.0,0.0
50047,7424,5,31,16,0.0,0.0
50013,3614,4,27,5,1.98504641728,89.0833333333
50013,2182,1,32,22,0.866313713865,74.9166666667
50013,77514,9,24,26,1.3834651896,33.0277777778
50013,20136,8,30,45,1.89712456976,68.8611111111
50013,4612,5,18,6,2.36810207019,98.3055555556
50013,6953,3,32,22,1.89069933284,90.3333333333
50013,1608,2,29,58,0.0,0.0
50013,5456,7,19,25,1.46438145772,62.3888888889
50013,5863,6,32,44,1.3834651896,54.2222222222
50047,25595,8,48,38,0.916118213778,26.3333333333
50047,944,1,55,3,0.0,0.0
50047,13738,9,43,52,0.0,0.0
50047,6278,5,3,14,0.0,0.0
50047,7795,7,7,54,0.0,0.0
50047,2331,4,42,55,0.0,0.0
50047,1363,2,25,0,0.0,0.0
50047,5248,6,23,12,0.795040279385,87.4444444444
50047,6169,3,25,18,0.942683189255,88.5833333333
50047,2583,2,16,6,0.0,0.0
50047,99171,8,28,30,1.44385618977,20.9444444444
50047,1616,4,15,46,0.0,0.0
50047,1020,1,41,17,0.0,0.0
50047,3870,3,25,28,0.0,0.0
50047,5323,6,20,6,0.0,0.0
50047,5373,7,28,7,0.0,0.0
50047,5885,5,23,6,0.0,0.0
50061,4591,3,43,8,1.81366068969,88.7777777778
50061,2599,2,45,15,1.25972183241,69.8611111111
50061,6748,8,33,37,0.874309554641,30.9722222222
50061,5521,7,6,16,0.916118213778,33.7222222222
50061,3081,4,51,11,0.529360865287,26.6388888889
